ADMIN1_ID,ADMIN1_NAME
TCD.16_1,Moyen-Chari
TCD.17_1,Ouaddaï
TCD.18_1,Salamat
TCD.19_1,Sila
TCD.20_1,Tandjilé
TCD.21_1,Tibesti
TCD.22_1,Ville de N'Djamena
TCD.23_1,Wadi Fira
TGO.1_1,Centre
TGO.2_1,Kara
TGO.3_1,Maritime
TGO.4_1,Plateaux
TGO.5_1,Savanes
THA.1_1,Amnat Charoen
THA.2_1,Ang Thong
THA.3_1,Bangkok Metropolis
THA.4_1,Bueng Kan
THA.5_1,Buri Ram
THA.6_1,Chachoengsao
THA.7_1,Chai Nat
THA.8_1,Chaiyaphum
THA.9_1,Chanthaburi
THA.10_1,Chiang Mai
THA.11_1,Chiang Rai
THA.12_1,Chon Buri
THA.13_1,Chumphon
THA.14_1,Kalasin
THA.15_1,Kamphaeng Phet
THA.16_1,Kanchanaburi
THA.17_1,Khon Kaen
THA.18_1,Krabi
THA.19_1,Lampang
THA.20_1,Lamphun
THA.21_1,Loei
THA.22_1,Lop Buri
THA.23_1,Mae Hong Son
THA.24_1,Maha Sarakham
THA.25_1,Mukdahan
THA.26_1,Nakhon Nayok
THA.27_1,Nakhon Pathom
THA.28_1,Nakhon Phanom
THA.29_1,Nakhon Ratchasima
THA.30_1,Nakhon Sawan
THA.31_1,Nakhon Si Thammarat
THA.32_1,Thailand
THA.33_1,Narathiwat
THA.34_1,Nong Bua Lam Phu
THA.35_1,Nong Khai
THA.36_1,Nonthaburi
THA.37_1,Pathum Thani
THA.38_1,Pattani
THA.39_1,Phangnga
THA.40_1,Phatthalung
THA.41_1,Phayao
THA.42_1,Phetchabun
THA.43_1,Phetchaburi
THA.44_1,Phichit
THA.45_1,Phitsanulok
THA.46_1,Phra Nakhon Si Ayutthaya
THA.47_1,Phrae
THA.48_1,Phuket
THA.49_1,Prachin Buri
THA.50_1,Prachuap Khiri Khan
THA.51_1,Ranong
THA.52_1,Ratchaburi
THA.53_1,Rayong
THA.54_1,Roi Et
THA.55_1,Sa Kaeo
THA.56_1,Sakon Nakhon
THA.57_1,Samut Prakan
THA.58_1,Samut Sakhon
THA.59_1,Samut Songkhram
THA.60_1,Saraburi
THA.61_1,Satun
THA.62_1,Si Sa Ket
THA.63_1,Sing Buri
THA.64_1,Songkhla
THA.65_1,Sukhothai
THA.66_1,Suphan Buri
THA.67_1,Surat Thani
THA.68_1,Surin
THA.69_1,Tak
THA.70_1,Trang
THA.71_1,Trat
THA.72_1,Ubon Ratchathani
THA.73_1,Udon Thani
THA.74_1,Uthai Thani
THA.75_1,Uttaradit
THA.76_1,Yala
THA.77_1,Yasothon
TJK.5_1,Districts of Republican Subordin
TJK.1_1,Dushanbe
TJK.2_1,Gorno-Badakhshan
TJK.3_1,Khatlon
TJK.4_1,Sughd
TKL.1_1,Anafu
TKL.2_1,Fakaofo
TKL.3_1,Nukunonu
TKM.1_1,Ahal
TKM.2_1,Aşgabat
TKM.3_1,Balkan
TKM.6_1,Daşoguz
TKM.4_1,Lebap
TKM.5_1,Mary
TLS.1_1,Aileu
TLS.2_1,Ainaro
TLS.3_1,Ambeno
TLS.4_1,Baucau
TLS.5_1,Bobonaro
TLS.6_1,Covalima
TLS.7_1,Dili
TLS.8_1,Ermera
TLS.9_1,Lautém
TLS.10_1,Liquiçá
TLS.11_1,Manatuto
TLS.12_1,Manufahi
TLS.13_1,Viqueque
TON.1_1,'Eua
TON.2_1,Ha'apai
TON.3_1,Niuas
TON.4_1,Tongatapu
TON.5_1,Vava'u
TTO.1_1,Arima
TTO.2_1,Chaguanas
TTO.3_1,Couva-Tabaquite-Talparo
TTO.4_1,Diego Martin
TTO.5_1,Mayaro/Rio Claro
TTO.6_1,Penal-Debe
TTO.7_1,Point Fortin
TTO.8_1,Port of Spain
TTO.9_1,Princes Town
TTO.10_1,San Fernando
TTO.11_1,San Juan-Laventille
TTO.12_1,Sangre Grande
TTO.13_1,Siparia
TTO.14_1,Tobago
TTO.15_1,Tunapuna/Piarco
TUN.1_1,Ariana
TUN.2_1,Béja
TUN.3_1,Ben Arous (Tunis Sud)
TUN.4_1,Bizerte
TUN.5_1,Gabès
TUN.6_1,Gafsa
TUN.7_1,Jendouba
TUN.8_1,Kairouan
TUN.9_1,Kassérine
TUN.10_1,Kebili
TUN.11_1,Le Kef
TUN.12_1,Mahdia
TUN.13_1,Manubah
TUN.14_1,Médenine
TUN.15_1,Monastir
TUN.16_1,Nabeul
TUN.17_1,Sfax
TUN.18_1,Sidi Bou Zid
TUN.19_1,Siliana
TUN.20_1,Sousse
TUN.21_1,Tataouine
TUN.22_1,Tozeur
TUN.23_1,Tunis
TUN.24_1,Zaghouan
TUR.1_1,Adana
TUR.2_1,Adiyaman
TUR.3_1,Afyon
TUR.4_1,Agri
TUR.5_1,Aksaray
TUR.6_1,Amasya
TUR.7_1,Ankara
TUR.8_1,Antalya
TUR.9_1,Ardahan
TUR.10_1,Artvin
TUR.11_1,Aydin
TUR.12_1,Balikesir
TUR.13_1,Bartın
TUR.14_1,Batman
TUR.15_1,Bayburt
TUR.16_1,Bilecik
TUR.17_1,Bingöl
TUR.18_1,Bitlis
TUR.19_1,Bolu
TUR.20_1,Burdur
TUR.21_1,Bursa
TUR.22_1,Çanakkale
TUR.23_1,Çankiri
TUR.24_1,Çorum
TUR.25_1,Denizli
TUR.26_1,Diyarbakir
TUR.27_1,Düzce
TUR.28_1,Edirne
TUR.29_1,Elazığ
TUR.30_1,Erzincan
TUR.31_1,Erzurum
TUR.32_1,Eskisehir
TUR.33_1,Gaziantep
TUR.34_1,Giresun
TUR.35_1,Gümüshane
TUR.36_1,Hakkari
TUR.37_1,Hatay
TUR.38_1,Iğdır
TUR.39_1,Isparta
TUR.40_1,Istanbul
TUR.41_1,Izmir
TUR.42_1,K. Maras
TUR.43_1,Karabük
TUR.44_1,Karaman
TUR.45_1,Kars
TUR.46_1,Kastamonu
TUR.47_1,Kayseri
TUR.48_1,Kilis
TUR.49_1,Kinkkale
TUR.50_1,Kirklareli
TUR.51_1,Kirsehir
TUR.52_1,Kocaeli
TUR.53_1,Konya
TUR.54_1,Kütahya
TUR.55_1,Malatya
TUR.56_1,Manisa
TUR.57_1,Mardin
TUR.58_1,Mersin
TUR.59_1,Mugla
TUR.60_1,Mus
TUR.61_1,Nevsehir
TUR.62_1,Nigde
TUR.63_1,Ordu
TUR.64_1,Osmaniye
TUR.65_1,Rize
TUR.66_1,Sakarya
TUR.67_1,Samsun
TUR.68_1,Sanliurfa
TUR.69_1,Siirt
TUR.70_1,Sinop
TUR.71_1,Sirnak
TUR.72_1,Sivas
TUR.73_1,Tekirdag
TUR.74_1,Tokat
TUR.75_1,Trabzon
TUR.76_1,Tunceli
TUR.77_1,Usak
TUR.78_1,Van
TUR.79_1,Yalova
TUR.80_1,Yozgat
TUR.81_1,Zinguldak
TUV.1_1,Funafuti
TUV.2_1,Nanumanga
TUV.3_1,Nanumea
TUV.4_1,Niulakita
TUV.5_1,Niutao
TUV.6_1,Nui
TUV.7_1,Nukufetau
TUV.8_1,Nukulaelae
TUV.9_1,Vaitupu
TWN.1_1,Fujian
TWN.2_1,Kaohsiung
TWN.3_1,New Taipei
TWN.4_1,Taichung
TWN.5_1,Tainan
TWN.6_1,Taipei
TWN.7_1,Taiwan
TZA.1_1,Arusha
TZA.2_1,Dar es Salaam
TZA.3_1,Dodoma
TZA.4_1,Geita
TZA.5_1,Iringa
TZA.6_1,Kagera
TZA.18_1,Kaskazini Pemba
TZA.28_1,Kaskazini Unguja
TZA.7_1,Katavi
TZA.8_1,Kigoma
TZA.9_1,Kilimanjaro
TZA.19_1,Kusini Pemba
TZA.29_1,Kusini Unguja
TZA.10_1,Lindi
TZA.11_1,Manyara
TZA.12_1,Mara
TZA.13_1,Mbeya
TZA.30_1,Mjini Magharibi
TZA.14_1,Morogoro
TZA.15_1,Mtwara
TZA.16_1,Mwanza
TZA.17_1,Njombe
TZA.20_1,Pwani
TZA.21_1,Rukwa
TZA.22_1,Ruvuma
TZA.23_1,Shinyanga
TZA.24_1,Simiyu
TZA.25_1,Singida
TZA.31_1,Songwe
TZA.26_1,Tabora
TZA.27_1,Tanga
UGA.1_1,Adjumani
UGA.2_1,Apac
UGA.3_1,Arua
UGA.4_1,Bugiri
UGA.5_1,Bundibugyo
UGA.6_1,Bushenyi
UGA.7_1,Busia
UGA.8_1,Gulu
UGA.9_1,Hoima
UGA.10_1,Iganga
UGA.11_1,Jinja
UGA.12_1,Kabale
UGA.13_1,Kabarole
UGA.14_1,Kaberamaido
UGA.15_1,Kalangala
UGA.16_1,Kampala
UGA.17_1,Kamuli
UGA.18_1,Kamwenge
UGA.19_1,Kanungu
UGA.20_1,Kapchorwa
UGA.21_1,Kasese
UGA.22_1,Katakwi
UGA.23_1,Kayunga
UGA.24_1,Kibale
UGA.25_1,Kiboga
UGA.26_1,Kisoro
UGA.27_1,Kitgum
UGA.28_1,Kotido
UGA.29_1,Kumi
UGA.30_1,Kyenjojo
UGA.31_1,Lake Albert
UGA.32_1,Lake Victoria
UGA.33_1,Lira
UGA.34_1,Luwero
UGA.35_1,Masaka
UGA.36_1,Masindi
UGA.37_1,Mayuge
UGA.38_1,Mbale
UGA.39_1,Mbarara
UGA.40_1,Moroto
UGA.41_1,Moyo
UGA.42_1,Mpigi
UGA.43_1,Mubende
UGA.44_1,Mukono
UGA.45_1,Nakapiripirit
UGA.46_1,Nakasongola
UGA.47_1,Nebbi
UGA.48_1,Ntungamo
UGA.49_1,Pader
UGA.50_1,Pallisa
UGA.51_1,Rakai
UGA.52_1,Rukungiri
UGA.53_1,Sembabule
UGA.54_1,Sironko
UGA.55_1,Soroti
UGA.56_1,Tororo
UGA.57_1,Wakiso
UGA.58_1,Yumbe
UKR.1_1,Cherkasy
UKR.2_1,Chernihiv
UKR.3_1,Chernivtsi
UKR.4_1,Crimea
UKR.5_1,Dnipropetrovs'k
UKR.6_1,Donets'k
UKR.7_1,Ivano-Frankivs'k
UKR.8_1,Kharkiv
UKR.9_1,Kherson
UKR.10_1,Khmel'nyts'kyy
UKR.12_1,Kiev
UKR.11_1,Kiev City
UKR.13_1,Kirovohrad
UKR.14_1,L'viv
UKR.15_1,Luhans'k
UKR.16_1,Mykolayiv
UKR.17_1,Odessa
UKR.18_1,Poltava
UKR.19_1,Rivne
UKR.20_1,Sevastopol'
UKR.21_1,Sumy
UKR.22_1,Ternopil'
UKR.24_1,Vinnytsya
UKR.25_1,Volyn
UKR.23_1,Zakarpattia
UKR.26_1,Zaporizhia
UKR.27_1,Zhytomyr
UMI.1_1,Baker
UMI.2_1,Howland
UMI.3_1,Jarvis island
UMI.4_1,Johnston
UMI.5_1,Kingman Reef
UMI.6_1,Midway
UMI.7_1,Navassa
UMI.8_1,Palmyra
UMI.9_1,Wake
URY.1_2,Artigas
URY.2_2,Canelones
URY.3_2,Cerro Largo
URY.4_2,Colonia
URY.5_2,Durazno
URY.6_2,Flores
URY.7_2,Florida
URY.8_2,Lavalleja
URY.9_2,Maldonado
URY.10_2,Montevideo
URY.11_2,Paysandú
URY.12_2,Río Negro
URY.13_2,Rivera
URY.14_2,Rocha
URY.15_2,Salto
URY.16_2,San José
URY.17_2,Soriano
URY.18_2,Tacuarembó
URY.19_2,Treinta y Tres
USA.1_1,Alabama
USA.2_1,Alaska
USA.3_1,Arizona
USA.4_1,Arkansas
USA.5_1,California
USA.6_1,Colorado
USA.7_1,Connecticut
USA.8_1,Delaware
USA.9_1,District of Columbia
USA.10_1,Florida
USA.11_1,Georgia
USA.12_1,Hawaii
USA.13_1,Idaho
USA.14_1,Illinois
USA.15_1,Indiana
USA.16_1,Iowa
USA.17_1,Kansas
USA.18_1,Kentucky
USA.19_1,Louisiana
USA.20_1,Maine
USA.21_1,Maryland
USA.22_1,Massachusetts
USA.23_1,Michigan
USA.24_1,Minnesota
USA.25_1,Mississippi
USA.26_1,Missouri
USA.27_1,Montana
USA.28_1,Nebraska
USA.29_1,Nevada
USA.30_1,New Hampshire
USA.31_1,New Jersey
USA.32_1,New Mexico
USA.33_1,New York
USA.34_1,North Carolina
USA.35_1,North Dakota
USA.36_1,Ohio
USA.37_1,Oklahoma
USA.38_1,Oregon
USA.39_1,Pennsylvania
USA.40_1,Rhode Island
USA.41_1,South Carolina
USA.42_1,South Dakota
USA.43_1,Tennessee
USA.44_1,Texas
USA.45_1,Utah
USA.46_1,Vermont
USA.47_1,Virginia
USA.48_1,Washington
USA.49_1,West Virginia
USA.50_1,Wisconsin
USA.51_1,Wyoming
UZB.1_1,Andijon
UZB.2_1,Buxoro
UZB.3_1,Farg'ona
UZB.4_1,Jizzax
UZB.8_1,Namangan
UZB.9_1,Navoiy
UZB.5_1,Qaraqalpaqstan
UZB.6_1,Qashqadaryo
UZB.10_1,Samarqand'
UZB.11_1,Sirdaryo
UZB.12_1,Surxondaryo
UZB.14_1,Toshkent
UZB.13_1,Toshkent Shahri
UZB.7_1,Xorazm
VCT.1_1,Charlotte
VCT.2_1,Grenadines
VCT.3_1,Saint Andrew
VCT.4_1,Saint David
VCT.5_1,Saint George
VCT.6_1,Saint Patrick
VEN.1_1,Amazonas
VEN.2_1,Anzoátegui
VEN.3_1,Apure
VEN.4_1,Aragua
VEN.5_1,Barinas
VEN.6_1,Bolívar
VEN.7_1,Carabobo
VEN.8_1,Cojedes
VEN.9_1,Delta Amacuro
VEN.10_1,Dependencias Federales
VEN.11_1,Distrito Capital
VEN.12_1,Falcón
VEN.13_1,Guárico
VEN.14_1,Lara
VEN.15_1,Mérida
VEN.16_1,Miranda
VEN.17_1,Monagas
VEN.18_1,Nueva Esparta
VEN.19_1,Portuguesa
VEN.20_1,Sucre
VEN.21_1,Táchira
VEN.22_1,Trujillo
VEN.23_1,Vargas
VEN.24_1,Yaracuy
VEN.25_1,Zulia
VGB.1_1,Anegada
VGB.2_1,Jost Van Dyke
VGB.3_1,Other Islands
VGB.4_1,Tortola
VGB.5_1,Virgin Gorda
VIR.1_1,Saint Croix
VIR.2_1,Saint John
VIR.3_1,Saint Thomas
VNM.1_1,An Giang
VNM.7_1,Bà Rịa - Vũng Tàu
VNM.3_1,Bắc Giang
VNM.4_1,Bắc Kạn
VNM.2_1,Bạc Liêu
VNM.5_1,Bắc Ninh
VNM.6_1,Bến Tre
VNM.8_1,Bình Định
VNM.9_1,Bình Dương
VNM.10_1,Bình Phước
VNM.11_1,Bình Thuận
VNM.13_1,Cà Mau
VNM.12_1,Cần Thơ
VNM.14_1,Cao Bằng
VNM.19_1,Đà Nẵng
VNM.15_1,Đắk Lắk
VNM.16_1,Đắk Nông
VNM.20_1,Điện Biên
VNM.17_1,Đồng Nai
VNM.18_1,Đồng Tháp
VNM.21_1,Gia Lai
VNM.26_1,Hà Giang
VNM.28_1,Hà Nam
VNM.27_1,Hà Nội
VNM.29_1,Hà Tĩnh
VNM.22_1,Hải Dương
VNM.23_1,Hải Phòng
VNM.24_1,Hậu Giang
VNM.25_1,Hồ Chí Minh
VNM.30_1,Hoà Bình
VNM.31_1,Hưng Yên
VNM.32_1,Khánh Hòa
VNM.33_1,Kiên Giang
VNM.34_1,Kon Tum
VNM.36_1,Lai Châu
VNM.37_1,Lâm Đồng
VNM.35_1,Lạng Sơn
VNM.38_1,Lào Cai
VNM.39_1,Long An
VNM.40_1,Nam Định
VNM.41_1,Nghệ An
VNM.42_1,Ninh Bình
VNM.43_1,Ninh Thuận
VNM.44_1,Phú Thọ
VNM.45_1,Phú Yên
VNM.46_1,Quảng Bình
VNM.47_1,Quảng Nam
VNM.48_1,Quảng Ngãi
VNM.49_1,Quảng Ninh
VNM.50_1,Quảng Trị
VNM.51_1,Sóc Trăng
VNM.52_1,Sơn La
VNM.53_1,Tây Ninh
VNM.55_1,Thái Bình
VNM.56_1,Thái Nguyên
VNM.57_1,Thanh Hóa
VNM.54_1,Thừa Thiên Huế
VNM.58_1,Tiền Giang
VNM.59_1,Trà Vinh
VNM.60_1,Tuyên Quang
VNM.61_1,Vĩnh Long
VNM.62_1,Vĩnh Phúc
VNM.63_1,Yên Bái
VUT.1_1,Malampa
VUT.2_1,Penama
VUT.3_1,Sanma
VUT.4_1,Shefa
VUT.5_1,Tafea
VUT.6_1,Torba
WLF.1_1,Alo
WLF.2_1,Singave
WLF.3_1,Uvéa
WSM.1_1,A'ana
WSM.2_1,Aiga-i-le-Tai
WSM.3_1,Atua
WSM.4_1,Fa'asaleleaga
WSM.5_1,Gaga'emauga
WSM.6_1,Gagaifomauga
WSM.7_1,Palauli
WSM.8_1,Satupa'itea
WSM.9_1,Tuamasaga
WSM.10_1,Va'a-o-Fonoti
WSM.11_1,Vaisigano
XAD.1_1,Akrotiri
XAD.2_1,Dhekelia
XKO.1_1,Đakovica
XKO.2_1,Gnjilane
XKO.3_1,Kosovska Mitrovica
XKO.4_1,Pećki
XKO.5_1,Pristina
XKO.6_1,Prizren
XKO.7_1,Uroševac
YEM.1_1,`Adan
YEM.2_1,Abyan
YEM.3_1,Al Bayda'
YEM.4_1,Al Dali'
YEM.5_1,Al Hudaydah
YEM.6_1,Al Jawf
YEM.7_1,Al Mahrah
YEM.8_1,Al Mahwit
YEM.9_1,Amanat Al Asimah
YEM.10_1,Amran
YEM.11_1,Dhamar
YEM.12_1,Hadramawt
YEM.13_1,Hajjah
YEM.14_1,Ibb
YEM.15_1,Lahij
YEM.16_1,Ma'rib
YEM.17_1,Raymah
YEM.18_1,Sa`dah
YEM.19_1,San`a'
YEM.20_1,Shabwah
YEM.21_1,Ta`izz
ZAF.1_1,Eastern Cape
ZAF.2_1,Free State
ZAF.3_1,Gauteng
ZAF.4_1,KwaZulu-Natal
ZAF.5_1,Limpopo
ZAF.6_1,Mpumalanga
ZAF.7_1,North West
ZAF.8_1,Northern Cape
ZAF.9_1,Western Cape
ZMB.1_1,Central
ZMB.2_1,Copperbelt
ZMB.3_1,Eastern
ZMB.4_1,Luapula
ZMB.5_1,Lusaka
ZMB.6_1,Muchinga
ZMB.7_1,North-Western
ZMB.8_1,Northern
ZMB.9_1,Southern
ZMB.10_1,Western
ZNC.1_1,Gazimağusa
ZNC.2_1,Girne
ZNC.3_1,Güzelyurt
ZNC.4_1,Iskele
ZNC.5_1,Nicosia
ZWE.1_1,Bulawayo
ZWE.2_1,Harare
ZWE.3_1,Manicaland
ZWE.4_1,Mashonaland Central
ZWE.5_1,Mashonaland East
ZWE.6_1,Mashonaland West
ZWE.7_1,Masvingo
ZWE.8_1,Matabeleland North
ZWE.9_1,Matabeleland South
ZWE.10_1,Midlands
CHN.10_1,Hebei
CHN.11_1,Heilongjiang
CHN.12_1,Henan
CHN.13_1,Hubei
CHN.14_1,Hunan
CHN.15_1,Jiangsu
CHN.16_1,Jiangxi
CHN.17_1,Jilin
CHN.18_1,Liaoning
CHN.19_1,Nei Mongol
CHN.1_1,Anhui
CHN.20_1,Ningxia Hui
CHN.21_1,Qinghai
CHN.22_1,Shaanxi
CHN.23_1,Shandong
CHN.24_1,Shanghai
CHN.25_1,Shanxi
CHN.26_1,Sichuan
CHN.27_1,Tianjin
CHN.28_1,Xinjiang Uygur
CHN.29_1,Xizang
CHN.2_1,Beijing
CHN.30_1,Yunnan
CHN.31_1,Zhejiang
CHN.3_1,Chongqing
CHN.4_1,Fujian
CHN.5_1,Gansu
CHN.6_1,Guangdong
CHN.7_1,Guangxi
CHN.8_1,Guizhou
CHN.9_1,Hainan
CHN.HKG,Hong Kong
CHN.MAC,Macau
IND.10_1,Goa
IND.11_1,Gujarat
IND.12_1,Haryana
IND.13_1,Himachal Pradesh
IND.14_1,Jammu and Kashmir
IND.15_1,Jharkhand
IND.16_1,Karnataka
IND.17_1,Kerala
IND.18_1,Lakshadweep
IND.19_1,Madhya Pradesh
IND.1_1,Andaman and Nicobar
IND.20_1,Maharashtra
IND.21_1,Manipur
IND.22_1,Meghalaya
IND.23_1,Mizoram
IND.24_1,Nagaland
IND.25_1,NCT of Delhi
IND.26_1,Odisha
IND.27_1,Puducherry
IND.28_1,Punjab
IND.29_1,Rajasthan
IND.2_1,Andhra Pradesh
IND.30_1,Sikkim
IND.31_1,Tamil Nadu
IND.32_1,Telangana
IND.33_1,Tripura
IND.34_1,Uttar Pradesh
IND.35_1,Uttarakhand
IND.36_1,West Bengal
IND.3_1,Arunachal Pradesh
IND.4_1,Assam
IND.5_1,Bihar
IND.6_1,Chandigarh
IND.7_1,Chhattisgarh
IND.8_1,Dadra and Nagar Haveli
IND.9_1,Daman and Diu
PAK.1_1,Azad Kashmir
PAK.2_1,Balochistan
PAK.3_1,Federally Administered Tribal Ar
PAK.4_1,Islamabad
PAK.5_1,Khyber-Pakhtunkhwa
PAK.6_1,Gilgit-Baltistan
PAK.7_1,Punjab
PAK.8_1,Sindh
ABW.1_1,Aruba
ATA.1_1,Antarctica
BVT.1_1,Bouvet Island
CCK.1_1,Cocos Islands
CUW.1_1,Curaçao
CXR.1_1,Christmas Island
FLK.1_1,Falkland Islands
GIB.1_1,Gibraltar
HMD.1_1,Heard Island and McDonald Island
IOT.1_1,British Indian Ocean Territory
KIR.1_1,Kiribati
MAF.1_1,Saint-Martin
MCO.1_1,Monaco
MDV.1_1,Maldives
NFK.1_1,Norfolk Island
NIU.1_1,Niue
PCN.1_1,Pitcairn Islands
SGS.1_1,South Georgia and the South Sand
SXM.1_1,Sint Maarten
VAT.1_1,Vatican City
XCL.1_1,Clipperton Island
XPI.1_1,Paracel Islands
XSP.1_1,Spratly Islands
